id,basePeriod,datasetCode,datetime,lowerBound,notes,recordSource,upperBound,value,missingReason,country,region,sex
788,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.53,,,Asia,Male
789,,VC_IHR_PSRC,2023-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.24,,,South-eastern Asia,Male
790,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,9.3,,,Northern Africa,Male
791,,VC_IHR_PSRC,2014-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,5.17,,,Europe,Male
792,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,12.2,,,Central Asia,Male
793,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,24.61,,,Sub-Saharan Africa,Male
794,,VC_IHR_PSRC,2016-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,4.99,,,Europe,Male
795,,VC_IHR_PSRC,2021-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,20.67,,,Sub-Saharan Africa,Male
796,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,10.21,,,Northern Africa,Male
797,,VC_IHR_PSRC,2016-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,9.64,,,World,Male
798,,VC_IHR_PSRC,2023-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.38,,,Southern Asia,Male
799,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,11.6,,,Central Asia,Male
800,,VC_IHR_PSRC,2021-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,4.26,,,Oceania,Male
801,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,24.1,,,Sub-Saharan Africa,Male
802,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,7.55,,,Western Asia,Male
803,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,28.23,,,Americas,Male
804,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.73,,,Oceania,Male
805,,VC_IHR_PSRC,2012-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,30.89,,,Americas,Male
806,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,12.49,,,Europe,Male
807,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,12.3,,,Europe,Male
808,,VC_IHR_PSRC,2017-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,44.11,,,Latin America and the Caribbean,Male
809,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,9.27,,,Northern Africa,Male
810,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,8.34,,,Northern America,Male
811,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,5.73,,,Southern Asia,Male
812,,VC_IHR_PSRC,2023-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,8.34,,,Northern America,Male
813,,VC_IHR_PSRC,2020-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,6.58,,,Western Asia,Male
814,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,1.77,,,Australia and New Zealand,Male
815,,VC_IHR_PSRC,2012-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,5.64,,,Central Asia,Male
816,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,26.95,,,Americas,Male
817,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,4.08,,,Oceania,Male
818,,VC_IHR_PSRC,2018-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,1.16,,,Australia and New Zealand,Male
819,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,29.65,,,Americas,Male
820,,VC_IHR_PSRC,2020-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.82,,,Oceania,Male
821,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,4.76,,,South-eastern Asia,Male
822,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,10.58,,,Central Asia,Male
823,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,8.76,,,Northern Africa,Male
824,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,9.82,,,World,Male
825,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,7.7,,,Central Asia,Male
826,,VC_IHR_PSRC,2017-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,3.8,,,Central Asia,Male
827,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,4.33,,,Asia,Male
828,,VC_IHR_PSRC,2022-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,4.13,,,Oceania,Male
829,,VC_IHR_PSRC,2020-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,20.25,,,Sub-Saharan Africa,Male
830,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,5.93,,,Southern Asia,Male
831,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,44.78,,,Latin America and the Caribbean,Male
832,,VC_IHR_PSRC,2019-01-01T00:00:00.000Z,,"Estimates are rounded to the nearest multiple of 100. Due to rounding, the estimates of male and female homicide victims do not necessarily sum to the estimated total.",UNODC estimate based on national data,,2.62,,,Asia,Male
